,experiment,node_id,label,label_2,loss,count,std,mean,var,hop,min,max,outliers,window
179,1bh-5_2019-05-03_00:32_,aaaa::212:7406:6:606,Attacked,GH,32.0,17,745.1040935964032,1149.1176470588234,555180.1102941177,2,260,4877,1,25
180,1bh-5_2019-05-03_00:48_,aaaa::212:7406:6:606,Attacked,GH,56.00000000000001,11,417.7839371993833,724.7272727272727,174543.4181818182,2,309,3990,1,25
181,1bh-5_2019-05-03_00:48_,aaaa::212:7406:6:606,Attacked,GH,24.0,19,538.8568526077581,990.4736842105264,290366.70760233916,2,309,3990,0,25
182,1bh-5_2019-05-03_00:48_,aaaa::212:7406:6:606,Attacked,GH,24.0,19,967.3092873067753,1537.578947368421,935687.2573099416,2,309,3990,0,25
183,1bh-5_2019-05-03_00:48_,aaaa::212:7406:6:606,Attacked,GH,32.0,17,977.7362284138504,1239.5882352941176,955968.1323529412,2,309,3990,2,25
184,1bh-5_2019-05-03_00:48_,aaaa::212:7407:7:707,Attacked,GH,60.0,10,1086.7627207036091,1840.1,1181053.2111111109,3,601,4919,0,25
185,1bh-5_2019-05-03_00:48_,aaaa::212:7407:7:707,Attacked,GH,44.0,14,889.3154176600742,1511.2857142857142,790881.9120879122,3,601,4919,1,25
186,1bh-5_2019-05-03_00:48_,aaaa::212:7407:7:707,Attacked,GH,72.0,7,1450.4128968774967,2294.714285714286,2103697.571428572,3,601,4919,0,25
187,1bh-5_2019-05-03_00:48_,aaaa::212:7407:7:707,Attacked,GH,92.0,2,267.9934700697015,790.5,71820.5,3,601,4919,0,25
188,1bh-5_2019-05-03_00:48_,aaaa::212:7403:3:303,Attacked,GH,48.0,13,586.7681038470886,747.1538461538462,344296.8076923077,1,150,4627,1,25
189,1bh-5_2019-05-03_00:48_,aaaa::212:7403:3:303,Attacked,GH,44.0,14,506.097919770082,560.2142857142857,256135.10439560437,1,150,4627,1,25
190,1bh-5_2019-05-03_00:48_,aaaa::212:7403:3:303,Attacked,GH,60.0,10,789.1562582910941,954.4,622767.6,1,150,4627,1,25
191,1bh-5_2019-05-03_00:48_,aaaa::212:7403:3:303,Attacked,GH,20.0,20,556.7372313190865,733.65,309956.34473684203,1,150,4627,2,25
192,1bh-5_2019-05-03_00:48_,aaaa::212:7402:2:202,Attacked,GH,48.0,13,846.8468514103301,1385.6153846153845,717149.5897435899,2,290,4342,0,25
193,1bh-5_2019-05-03_00:48_,aaaa::212:7402:2:202,Attacked,GH,16.0,21,961.0871597162396,1340.142857142857,923688.5285714287,2,290,4342,1,25
194,1bh-5_2019-05-03_00:48_,aaaa::212:7402:2:202,Attacked,GH,48.0,13,1106.381761673656,2001.4615384615386,1224080.6025641025,2,290,4342,1,25
195,1bh-5_2019-05-03_00:48_,aaaa::212:7402:2:202,Attacked,GH,64.0,9,384.8471918971361,878.8888888888889,148107.3611111111,2,290,4342,0,25
196,1bh-5_2019-05-03_00:48_,aaaa::212:740a:a:a0a,Attacked,GH,80.0,5,769.5126379728925,2072.2,592149.7000000001,4,1043,8720,0,25
197,1bh-5_2019-05-03_00:48_,aaaa::212:740a:a:a0a,Attacked,GH,68.0,8,514.9396462554755,1790.625,265162.83928571426,4,1043,8720,0,25
198,1bh-5_2019-05-03_00:48_,aaaa::212:740a:a:a0a,Attacked,GH,76.0,6,2456.7846262951093,4152.5,6035790.7,4,1043,8720,0,25
199,1bh-5_2019-05-03_00:48_,aaaa::212:740a:a:a0a,Attacked,GH,92.0,2,348.6036431249679,1776.5,121524.5,4,1043,8720,0,25
200,1bh-5_2019-05-03_00:48_,aaaa::212:7409:9:909,Attacked,GH,52.0,12,1555.857054565883,1634.5833333333333,2420691.174242425,3,526,6216,1,25
201,1bh-5_2019-05-03_00:48_,aaaa::212:7409:9:909,Attacked,GH,40.0,15,1025.0947598474334,1563.4666666666667,1050819.2666666668,3,526,6216,1,25
202,1bh-5_2019-05-03_00:48_,aaaa::212:7409:9:909,Attacked,GH,72.0,7,520.1683793322533,1485.857142857143,270575.1428571429,3,526,6216,0,25
203,1bh-5_2019-05-03_00:48_,aaaa::212:7409:9:909,Attacked,GH,80.0,5,996.0104417123347,1808.4,992036.8,3,526,6216,0,25
204,1bh-5_2019-05-03_00:48_,aaaa::212:7405:5:505,Attacked,GH,60.0,10,1348.9992340002768,2316.4,1819798.9333333333,3,440,5367,1,25
205,1bh-5_2019-05-03_00:48_,aaaa::212:7405:5:505,Attacked,GH,68.0,8,533.2640561405096,1600.625,284370.5535714286,3,440,5367,0,25
206,1bh-5_2019-05-03_00:48_,aaaa::212:7405:5:505,Attacked,GH,100.0,0,0.0,0.0,0.0,3,440,5367,0,25
207,1bh-5_2019-05-03_00:48_,aaaa::212:7405:5:505,Attacked,GH,60.0,10,852.5288916577027,1930.2,726805.511111111,3,440,5367,1,25
208,1bh-5_2019-05-03_00:48_,aaaa::212:7404:4:404,Attacked,GH,48.0,13,478.401947191818,941.6153846153846,228868.423076923,2,310,2822,1,25
209,1bh-5_2019-05-03_00:48_,aaaa::212:7404:4:404,Attacked,GH,36.0,16,662.383647015333,1375.6875,438752.0958333333,2,310,2822,1,25
210,1bh-5_2019-05-03_00:48_,aaaa::212:7404:4:404,Attacked,GH,80.0,5,549.6573478086143,1035.2,302123.2,2,310,2822,0,25
211,1bh-5_2019-05-03_00:48_,aaaa::212:7404:4:404,Attacked,GH,76.0,6,859.5509098748407,1235.8333333333333,738827.7666666666,2,310,2822,0,25
212,1bh-5_2019-05-03_00:48_,aaaa::212:7408:8:808,Attacked,GH,100.0,0,0.0,0.0,0.0,4,714,7865,0,25
213,1bh-5_2019-05-03_00:48_,aaaa::212:7408:8:808,Attacked,GH,100.0,0,0.0,0.0,0.0,4,714,7865,0,25
214,1bh-5_2019-05-03_00:48_,aaaa::212:7408:8:808,Attacked,GH,92.0,2,3273.904396893715,3589.0,10718450.0,4,714,7865,0,25
215,1bh-5_2019-05-03_00:48_,aaaa::212:7408:8:808,Attacked,GH,28.000000000000004,18,1648.9209236401548,1900.2777777777778,2718940.212418301,4,714,7865,1,25
216,prova_2019-05-03_01:07_,aaaa::212:740a:a:a0a,Normal,Normal,96.0,1,0.0,1.0,0.0,10,1,1,0,25
217,prova_2019-05-03_01:07_,aaaa::212:740a:a:a0a,Normal,Normal,100.0,0,0.0,0.0,0.0,10,1,1,0,25
218,prova_2019-05-03_01:07_,aaaa::212:740a:a:a0a,Normal,Normal,100.0,0,0.0,0.0,0.0,10,1,1,0,25
219,prova_2019-05-03_01:07_,aaaa::212:740a:a:a0a,Normal,Normal,100.0,0,0.0,0.0,0.0,10,1,1,0,25
220,prova_2019-05-03_01:07_,aaaa::212:7403:3:303,Normal,Normal,96.0,1,0.0,1.0,0.0,10,1,1,0,25
221,prova_2019-05-03_01:07_,aaaa::212:7403:3:303,Normal,Normal,100.0,0,0.0,0.0,0.0,10,1,1,0,25
222,prova_2019-05-03_01:07_,aaaa::212:7403:3:303,Normal,Normal,100.0,0,0.0,0.0,0.0,10,1,1,0,25
223,prova_2019-05-03_01:07_,aaaa::212:7403:3:303,Normal,Normal,100.0,0,0.0,0.0,0.0,10,1,1,0,25
224,prova_2019-05-03_01:07_,aaaa::212:7405:5:505,Normal,Normal,96.0,1,0.0,1.0,0.0,10,1,1,0,25
225,prova_2019-05-03_01:07_,aaaa::212:7405:5:505,Normal,Normal,100.0,0,0.0,0.0,0.0,10,1,1,0,25
226,prova_2019-05-03_01:07_,aaaa::212:7405:5:505,Normal,Normal,100.0,0,0.0,0.0,0.0,10,1,1,0,25
227,prova_2019-05-03_01:07_,aaaa::212:7405:5:505,Normal,Normal,100.0,0,0.0,0.0,0.0,10,1,1,0,25
228,prova_2019-05-03_01:07_,aaaa::212:7404:4:404,Normal,Normal,96.0,1,0.0,1.0,0.0,10,1,1,0,25
229,prova_2019-05-03_01:07_,aaaa::212:7404:4:404,Normal,Normal,100.0,0,0.0,0.0,0.0,10,1,1,0,25
230,prova_2019-05-03_01:07_,aaaa::212:7404:4:404,Normal,Normal,100.0,0,0.0,0.0,0.0,10,1,1,0,25
231,prova_2019-05-03_01:07_,aaaa::212:7404:4:404,Normal,Normal,100.0,0,0.0,0.0,0.0,10,1,1,0,25
232,prova_2019-05-03_01:07_,aaaa::212:7407:7:707,Normal,Normal,96.0,1,0.0,1.0,0.0,10,1,1,0,25
233,prova_2019-05-03_01:07_,aaaa::212:7407:7:707,Normal,Normal,100.0,0,0.0,0.0,0.0,10,1,1,0,25
234,prova_2019-05-03_01:07_,aaaa::212:7407:7:707,Normal,Normal,100.0,0,0.0,0.0,0.0,10,1,1,0,25
235,prova_2019-05-03_01:07_,aaaa::212:7407:7:707,Normal,Normal,100.0,0,0.0,0.0,0.0,10,1,1,0,25
236,prova_2019-05-03_01:07_,aaaa::212:7402:2:202,Normal,Normal,96.0,1,0.0,1.0,0.0,10,1,1,0,25
237,prova_2019-05-03_01:07_,aaaa::212:7402:2:202,Normal,Normal,100.0,0,0.0,0.0,0.0,10,1,1,0,25
238,prova_2019-05-03_01:07_,aaaa::212:7402:2:202,Normal,Normal,100.0,0,0.0,0.0,0.0,10,1,1,0,25
239,prova_2019-05-03_01:07_,aaaa::212:7402:2:202,Normal,Normal,100.0,0,0.0,0.0,0.0,10,1,1,0,25
240,prova_2019-05-03_01:07_,aaaa::212:7409:9:909,Normal,Normal,96.0,1,0.0,1.0,0.0,10,1,1,0,25
241,prova_2019-05-03_01:07_,aaaa::212:7409:9:909,Normal,Normal,100.0,0,0.0,0.0,0.0,10,1,1,0,25
242,prova_2019-05-03_01:07_,aaaa::212:7409:9:909,Normal,Normal,100.0,0,0.0,0.0,0.0,10,1,1,0,25
243,prova_2019-05-03_01:07_,aaaa::212:7409:9:909,Normal,Normal,100.0,0,0.0,0.0,0.0,10,1,1,0,25
244,prova_2019-05-03_01:07_,aaaa::212:7406:6:606,Normal,Normal,96.0,1,0.0,1.0,0.0,10,1,1,0,25
245,prova_2019-05-03_01:07_,aaaa::212:7406:6:606,Normal,Normal,100.0,0,0.0,0.0,0.0,10,1,1,0,25
246,prova_2019-05-03_01:07_,aaaa::212:7406:6:606,Normal,Normal,100.0,0,0.0,0.0,0.0,10,1,1,0,25
247,prova_2019-05-03_01:07_,aaaa::212:7406:6:606,Normal,Normal,100.0,0,0.0,0.0,0.0,10,1,1,0,25
248,prova_2019-05-03_01:07_,aaaa::212:7408:8:808,Normal,Normal,96.0,1,0.0,1.0,0.0,10,1,1,0,25
249,prova_2019-05-03_01:07_,aaaa::212:7408:8:808,Normal,Normal,100.0,0,0.0,0.0,0.0,10,1,1,0,25
250,prova_2019-05-03_01:07_,aaaa::212:7408:8:808,Normal,Normal,100.0,0,0.0,0.0,0.0,10,1,1,0,25
251,prova_2019-05-03_01:07_,aaaa::212:7408:8:808,Normal,Normal,100.0,0,0.0,0.0,0.0,10,1,1,0,25
252,prova_2019-05-03_01:08_,aaaa::212:7405:5:505,Normal,Normal,96.0,1,0.0,291.0,0.0,1,212,2341,0,25
253,prova_2019-05-03_01:08_,aaaa::212:7405:5:505,Normal,Normal,96.0,1,0.0,321.0,0.0,1,212,2341,0,25
254,prova_2019-05-03_01:08_,aaaa::212:7405:5:505,Normal,Normal,72.0,7,207.74171234400436,417.42857142857144,43156.619047619046,1,212,2341,0,25
255,prova_2019-05-03_01:08_,aaaa::212:7405:5:505,Normal,Normal,76.0,6,594.6705530515754,880.6666666666666,353633.06666666665,1,212,2341,0,25
256,prova_2019-05-03_01:08_,aaaa::212:7403:3:303,Normal,Normal,96.0,1,0.0,1.0,0.0,10,1,1,0,25
257,prova_2019-05-03_01:08_,aaaa::212:7403:3:303,Normal,Normal,100.0,0,0.0,0.0,0.0,10,1,1,0,25
258,prova_2019-05-03_01:08_,aaaa::212:7403:3:303,Normal,Normal,100.0,0,0.0,0.0,0.0,10,1,1,0,25
259,prova_2019-05-03_01:08_,aaaa::212:7403:3:303,Normal,Normal,100.0,0,0.0,0.0,0.0,10,1,1,0,25
260,prova_2019-05-03_01:08_,aaaa::212:7406:6:606,Normal,Normal,96.0,1,0.0,1.0,0.0,10,1,1,0,25
261,prova_2019-05-03_01:08_,aaaa::212:7406:6:606,Normal,Normal,100.0,0,0.0,0.0,0.0,10,1,1,0,25
262,prova_2019-05-03_01:08_,aaaa::212:7406:6:606,Normal,Normal,100.0,0,0.0,0.0,0.0,10,1,1,0,25
263,prova_2019-05-03_01:08_,aaaa::212:7406:6:606,Normal,Normal,100.0,0,0.0,0.0,0.0,10,1,1,0,25
264,prova_2019-05-03_01:08_,aaaa::212:7407:7:707,Normal,Normal,96.0,1,0.0,1.0,0.0,10,1,1,0,25
265,prova_2019-05-03_01:08_,aaaa::212:7407:7:707,Normal,Normal,100.0,0,0.0,0.0,0.0,10,1,1,0,25
266,prova_2019-05-03_01:08_,aaaa::212:7407:7:707,Normal,Normal,100.0,0,0.0,0.0,0.0,10,1,1,0,25
267,prova_2019-05-03_01:08_,aaaa::212:7407:7:707,Normal,Normal,100.0,0,0.0,0.0,0.0,10,1,1,0,25
268,prova_2019-05-03_01:08_,aaaa::212:7408:8:808,Normal,Normal,96.0,1,0.0,1.0,0.0,10,1,1,0,25
269,prova_2019-05-03_01:08_,aaaa::212:7408:8:808,Normal,Normal,100.0,0,0.0,0.0,0.0,10,1,1,0,25
270,prova_2019-05-03_01:08_,aaaa::212:7408:8:808,Normal,Normal,100.0,0,0.0,0.0,0.0,10,1,1,0,25
271,prova_2019-05-03_01:08_,aaaa::212:7408:8:808,Normal,Normal,100.0,0,0.0,0.0,0.0,10,1,1,0,25
272,prova_2019-05-03_01:08_,aaaa::212:7409:9:909,Normal,Normal,100.0,0,0.0,0.0,0.0,1,228,1770,0,25
273,prova_2019-05-03_01:08_,aaaa::212:7409:9:909,Normal,Normal,100.0,0,0.0,0.0,0.0,1,228,1770,0,25
274,prova_2019-05-03_01:08_,aaaa::212:7409:9:909,Normal,Normal,100.0,0,0.0,0.0,0.0,1,228,1770,0,25
275,prova_2019-05-03_01:08_,aaaa::212:7409:9:909,Normal,Normal,96.0,1,0.0,759.0,0.0,1,228,1770,0,25
276,prova_2019-05-03_01:08_,aaaa::212:7402:2:202,Normal,Normal,96.0,1,0.0,1.0,0.0,10,1,1,0,25
277,prova_2019-05-03_01:08_,aaaa::212:7402:2:202,Normal,Normal,100.0,0,0.0,0.0,0.0,10,1,1,0,25
278,prova_2019-05-03_01:08_,aaaa::212:7402:2:202,Normal,Normal,100.0,0,0.0,0.0,0.0,10,1,1,0,25
279,prova_2019-05-03_01:08_,aaaa::212:7402:2:202,Normal,Normal,100.0,0,0.0,0.0,0.0,10,1,1,0,25
280,prova_2019-05-03_01:08_,aaaa::212:7404:4:404,Normal,Normal,96.0,1,0.0,1.0,0.0,10,1,1,0,25
281,prova_2019-05-03_01:08_,aaaa::212:7404:4:404,Normal,Normal,100.0,0,0.0,0.0,0.0,10,1,1,0,25
282,prova_2019-05-03_01:08_,aaaa::212:7404:4:404,Normal,Normal,100.0,0,0.0,0.0,0.0,10,1,1,0,25
283,prova_2019-05-03_01:08_,aaaa::212:7404:4:404,Normal,Normal,100.0,0,0.0,0.0,0.0,10,1,1,0,25
284,prova_2019-05-03_01:08_,aaaa::212:740a:a:a0a,Normal,Normal,96.0,1,0.0,1.0,0.0,10,1,1,0,25
285,prova_2019-05-03_01:08_,aaaa::212:740a:a:a0a,Normal,Normal,100.0,0,0.0,0.0,0.0,10,1,1,0,25
286,prova_2019-05-03_01:08_,aaaa::212:740a:a:a0a,Normal,Normal,100.0,0,0.0,0.0,0.0,10,1,1,0,25
287,prova_2019-05-03_01:08_,aaaa::212:740a:a:a0a,Normal,Normal,100.0,0,0.0,0.0,0.0,10,1,1,0,25
288,prova_2019-05-03_12:39_,aaaa::212:740a:a:a0a,Normal,Normal,100.0,0,0.0,0.0,0.0,4,2707,8188,0,25
289,prova_2019-05-03_12:39_,aaaa::212:740a:a:a0a,Normal,Normal,100.0,0,0.0,0.0,0.0,4,2707,8188,0,25
290,prova_2019-05-03_12:39_,aaaa::212:740a:a:a0a,Normal,Normal,96.0,1,0.0,3630.0,0.0,4,2707,8188,0,25
291,prova_2019-05-03_12:39_,aaaa::212:740a:a:a0a,Normal,Normal,96.0,1,0.0,2707.0,0.0,4,2707,8188,0,25
292,prova_2019-05-03_12:39_,aaaa::212:7406:6:606,Normal,Normal,96.0,1,0.0,2320.0,0.0,2,759,5907,0,25
293,prova_2019-05-03_12:39_,aaaa::212:7406:6:606,Normal,Normal,100.0,0,0.0,0.0,0.0,2,759,5907,0,25
294,prova_2019-05-03_12:39_,aaaa::212:7406:6:606,Normal,Normal,100.0,0,0.0,0.0,0.0,2,759,5907,0,25
295,prova_2019-05-03_12:39_,aaaa::212:7406:6:606,Normal,Normal,88.0,3,446.92318504787073,2313.6666666666665,199740.3333333333,2,759,5907,0,25
296,prova_2019-05-03_12:39_,aaaa::212:7407:7:707,Normal,Normal,100.0,0,0.0,0.0,0.0,3,3165,9673,0,25
297,prova_2019-05-03_12:39_,aaaa::212:7407:7:707,Normal,Normal,96.0,1,0.0,9673.0,0.0,3,3165,9673,0,25
298,prova_2019-05-03_12:39_,aaaa::212:7407:7:707,Normal,Normal,88.0,3,2743.0656815565562,6268.333333333333,7524409.333333334,3,3165,9673,0,25
299,prova_2019-05-03_12:39_,aaaa::212:7407:7:707,Normal,Normal,100.0,0,0.0,0.0,0.0,3,3165,9673,0,25
300,prova_2019-05-03_12:39_,aaaa::212:7402:2:202,Normal,Normal,100.0,0,0.0,0.0,0.0,2,676,8677,0,25
301,prova_2019-05-03_12:39_,aaaa::212:7402:2:202,Normal,Normal,100.0,0,0.0,0.0,0.0,2,676,8677,0,25
302,prova_2019-05-03_12:39_,aaaa::212:7402:2:202,Normal,Normal,96.0,1,0.0,8677.0,0.0,2,676,8677,0,25
303,prova_2019-05-03_12:39_,aaaa::212:7402:2:202,Normal,Normal,100.0,0,0.0,0.0,0.0,2,676,8677,0,25
304,prova_2019-05-03_12:39_,aaaa::212:7409:9:909,Normal,Normal,100.0,0,0.0,0.0,0.0,3,1564,5537,0,25
305,prova_2019-05-03_12:39_,aaaa::212:7409:9:909,Normal,Normal,100.0,0,0.0,0.0,0.0,3,1564,5537,0,25
306,prova_2019-05-03_12:39_,aaaa::212:7409:9:909,Normal,Normal,100.0,0,0.0,0.0,0.0,3,1564,5537,0,25
307,prova_2019-05-03_12:39_,aaaa::212:7409:9:909,Normal,Normal,100.0,0,0.0,0.0,0.0,3,1564,5537,0,25
308,prova_2019-05-03_12:39_,aaaa::212:7403:3:303,Normal,Normal,88.0,3,2955.327787798391,2661.3333333333335,8733962.333333332,1,356,5993,0,25
309,prova_2019-05-03_12:39_,aaaa::212:7403:3:303,Normal,Normal,92.0,2,1656.751188320081,2311.5,2744824.5,1,356,5993,0,25
310,prova_2019-05-03_12:39_,aaaa::212:7403:3:303,Normal,Normal,96.0,1,0.0,2928.0,0.0,1,356,5993,0,25
311,prova_2019-05-03_12:39_,aaaa::212:7403:3:303,Normal,Normal,96.0,1,0.0,1050.0,0.0,1,356,5993,0,25
312,prova_2019-05-03_12:39_,aaaa::212:7404:4:404,Normal,Normal,96.0,1,0.0,1.0,0.0,10,1,1,0,25
313,prova_2019-05-03_12:39_,aaaa::212:7404:4:404,Normal,Normal,100.0,0,0.0,0.0,0.0,10,1,1,0,25
314,prova_2019-05-03_12:39_,aaaa::212:7404:4:404,Normal,Normal,100.0,0,0.0,0.0,0.0,10,1,1,0,25
315,prova_2019-05-03_12:39_,aaaa::212:7404:4:404,Normal,Normal,100.0,0,0.0,0.0,0.0,10,1,1,0,25
316,prova_2019-05-03_12:39_,aaaa::212:7408:8:808,Normal,Normal,96.0,1,0.0,1.0,0.0,10,1,1,0,25
317,prova_2019-05-03_12:39_,aaaa::212:7408:8:808,Normal,Normal,100.0,0,0.0,0.0,0.0,10,1,1,0,25
318,prova_2019-05-03_12:39_,aaaa::212:7408:8:808,Normal,Normal,100.0,0,0.0,0.0,0.0,10,1,1,0,25
319,prova_2019-05-03_12:39_,aaaa::212:7408:8:808,Normal,Normal,100.0,0,0.0,0.0,0.0,10,1,1,0,25
320,prova_2019-05-03_12:39_,aaaa::212:7405:5:505,Normal,Normal,100.0,0,0.0,0.0,0.0,3,3804,8723,0,25
321,prova_2019-05-03_12:39_,aaaa::212:7405:5:505,Normal,Normal,96.0,1,0.0,5680.0,0.0,3,3804,8723,0,25
322,prova_2019-05-03_12:39_,aaaa::212:7405:5:505,Normal,Normal,100.0,0,0.0,0.0,0.0,3,3804,8723,0,25
323,prova_2019-05-03_12:39_,aaaa::212:7405:5:505,Normal,Normal,100.0,0,0.0,0.0,0.0,3,3804,8723,0,25
324,rnd__2019-05-01_13:41_,aaaa::212:7406:6:606,Normal,Normal,42.0,29,795.7453255613315,996.8620689655172,633210.6231527094,2,321,10130,2,50
325,rnd__2019-05-01_13:41_,aaaa::212:7406:6:606,Normal,Normal,72.0,14,2445.66918975447,2615.3571428571427,5981297.785714285,2,321,10130,1,50
326,rnd__2019-05-01_13:41_,aaaa::212:7403:3:303,Normal,Normal,56.00000000000001,22,581.8964591553116,554.1818181818181,338603.4891774892,1,119,5930,1,50
327,rnd__2019-05-01_13:41_,aaaa::212:7403:3:303,Normal,Normal,92.0,4,408.264620068896,792.0,166680.0,1,119,5930,0,50
328,rnd__2019-05-01_13:41_,aaaa::212:7407:7:707,Normal,Normal,88.0,6,687.4732479643601,1213.3333333333333,472619.4666666666,3,728,12960,0,50
329,rnd__2019-05-01_13:41_,aaaa::212:7407:7:707,Normal,Normal,88.0,6,4085.6021057693156,5689.166666666667,16692144.566666666,3,728,12960,0,50
330,rnd__2019-05-01_13:41_,aaaa::212:7409:9:909,Normal,Normal,86.0,7,967.9992129079839,1155.857142857143,937022.4761904762,3,636,11190,1,50
331,rnd__2019-05-01_13:41_,aaaa::212:7409:9:909,Normal,Normal,94.0,3,1518.4804904904113,2991.0,2305783.0,3,636,11190,0,50
332,rnd__2019-05-01_13:41_,aaaa::212:7408:8:808,Normal,Normal,62.0,19,985.7309930418517,1499.421052631579,971665.590643275,4,667,14670,1,50
333,rnd__2019-05-01_13:41_,aaaa::212:7408:8:808,Normal,Normal,98.0,1,0.0,1900.0,0.0,4,667,14670,0,50
334,rnd__2019-05-01_13:41_,aaaa::212:7405:5:505,Normal,Normal,60.0,20,1123.5901797832087,1625.45,1262454.8921052634,3,467,6286,2,50
335,rnd__2019-05-01_13:41_,aaaa::212:7405:5:505,Normal,Normal,80.0,10,1148.1939441284878,2936.0,1318349.3333333333,3,467,6286,0,50
336,rnd__2019-05-01_13:41_,aaaa::212:7402:2:202,Normal,Normal,80.0,10,705.6322303044585,1149.8,497916.8444444444,2,289,17980,0,50
337,rnd__2019-05-01_13:41_,aaaa::212:7402:2:202,Normal,Normal,86.0,7,5837.329795622065,5746.857142857143,34074419.14285714,2,289,17980,1,50
338,rnd__2019-05-01_13:41_,aaaa::212:7404:4:404,Normal,Normal,76.0,12,2065.368649682402,1888.75,4265747.659090909,2,300,13805,1,50
339,rnd__2019-05-01_13:41_,aaaa::212:7404:4:404,Normal,Normal,74.0,13,2771.765069872283,2438.4615384615386,7682681.602564104,2,300,13805,1,50
340,rnd__2019-05-01_13:41_,aaaa::212:740a:a:a0a,Normal,Normal,70.0,15,920.9182529255398,2223.0,848090.4285714285,4,999,9732,0,50
341,rnd__2019-05-01_13:41_,aaaa::212:740a:a:a0a,Normal,Normal,90.0,5,1068.2655100676047,2075.8,1141191.2,4,999,9732,0,50
342,normal__2019-05-01_13:43_,aaaa::212:7403:3:303,Normal,Normal,44.0,28,460.6334894905185,621.7857142857143,212183.2116402116,1,148,5629,2,50
343,normal__2019-05-01_13:43_,aaaa::212:7403:3:303,Normal,Normal,68.0,16,1082.6285297059806,1343.0,1172084.5333333334,1,148,5629,1,50
344,normal__2019-05-01_13:43_,aaaa::212:7407:7:707,Normal,Normal,56.00000000000001,22,1071.694749620262,1750.2727272727273,1148529.6363636362,3,764,11771,1,50
345,normal__2019-05-01_13:43_,aaaa::212:7407:7:707,Normal,Normal,70.0,15,2295.0949767669645,5954.333333333333,5267460.952380953,3,764,11771,0,50
346,normal__2019-05-01_13:43_,aaaa::212:7408:8:808,Normal,Normal,56.00000000000001,22,1487.4549176478029,2139.318181818182,2212522.132034632,4,886,13769,1,50
347,normal__2019-05-01_13:43_,aaaa::212:7408:8:808,Normal,Normal,74.0,13,3522.530336896898,4666.846153846154,12408219.974358974,4,886,13769,1,50
348,normal__2019-05-01_13:43_,aaaa::212:7405:5:505,Normal,Normal,54.0,23,1081.1194370439143,1670.6521739130435,1168819.2371541501,3,674,8924,1,50
349,normal__2019-05-01_13:43_,aaaa::212:7405:5:505,Normal,Normal,84.0,8,1612.6564099114762,2961.875,2600660.6964285714,3,674,8924,0,50
350,normal__2019-05-01_13:43_,aaaa::212:7409:9:909,Normal,Normal,70.0,15,805.3423820841372,1461.7333333333333,648576.3523809524,3,601,5693,0,50
351,normal__2019-05-01_13:43_,aaaa::212:7409:9:909,Normal,Normal,98.0,1,0.0,5693.0,0.0,3,601,5693,0,50
352,normal__2019-05-01_13:43_,aaaa::212:7404:4:404,Normal,Normal,57.99999999999999,21,533.044146300062,856.1904761904761,284136.0619047619,2,284,6708,1,50
353,normal__2019-05-01_13:43_,aaaa::212:7404:4:404,Normal,Normal,94.0,3,316.7527953046876,1807.3333333333333,100332.33333333333,2,284,6708,0,50
354,normal__2019-05-01_13:43_,aaaa::212:7402:2:202,Normal,Normal,52.0,24,603.5977401250422,1234.6666666666667,364330.231884058,4,557,7717,1,50
355,normal__2019-05-01_13:43_,aaaa::212:7402:2:202,Normal,Normal,94.0,3,1474.463066113673,1940.3333333333333,2174041.3333333335,4,557,7717,0,50
356,normal__2019-05-01_13:43_,aaaa::212:7406:6:606,Normal,Normal,44.0,28,1183.8501950802452,1161.392857142857,1401501.2843915345,2,361,11150,2,50
357,normal__2019-05-01_13:43_,aaaa::212:7406:6:606,Normal,Normal,98.0,1,0.0,1610.0,0.0,2,361,11150,0,50
358,normal__2019-05-01_13:43_,aaaa::212:740a:a:a0a,Normal,Normal,62.0,19,404.84873357344645,1746.0526315789473,163902.49707602343,4,851,12233,2,50
359,normal__2019-05-01_13:43_,aaaa::212:740a:a:a0a,Normal,Normal,90.0,5,2369.312558528317,3720.0,5613642.0,4,851,12233,0,50
360,rnd__2019-05-01_01:07_,aaaa::212:7408:8:808,Normal,Normal,70.0,15,1771.0116076089716,1796.4,3136482.1142857145,2,445,7519,1,50
361,rnd__2019-05-01_01:07_,aaaa::212:7408:8:808,Normal,Normal,80.0,10,939.0738936727918,1481.0,881859.7777777778,2,445,7519,0,50
362,rnd__2019-05-01_01:07_,aaaa::212:7405:5:505,Normal,Normal,72.0,14,1321.6362236607727,2367.0,1746722.3076923077,2,600,7148,0,50
363,rnd__2019-05-01_01:07_,aaaa::212:7405:5:505,Normal,Normal,92.0,4,1306.0329245466976,2343.0,1705722.0,2,600,7148,0,50
364,rnd__2019-05-01_01:07_,aaaa::212:740a:a:a0a,Normal,Normal,92.0,4,915.4431986748276,2527.25,838036.25,2,460,5075,0,50
365,rnd__2019-05-01_01:07_,aaaa::212:740a:a:a0a,Normal,Normal,92.0,4,643.927208619111,2051.25,414642.25,2,460,5075,0,50
366,rnd__2019-05-01_01:07_,aaaa::212:7404:4:404,Normal,Normal,66.0,17,2216.6451996601686,1661.764705882353,4913515.941176469,2,401,9943,1,50
367,rnd__2019-05-01_01:07_,aaaa::212:7404:4:404,Normal,Normal,70.0,15,771.3077453878174,1238.2666666666667,594915.638095238,2,401,9943,1,50
